src_ip,dst_ip,packet_rate,unique_ports,avg_packet_size,protocol,duration,connection_count,attack_type
10.10.10.212,192.168.1.219,797.6,314,58.6,TCP,18.4,131,port_scan
91.189.0.217,10.0.1.1,527.2,1,127.1,TCP,0.4,211,brute_force
198.51.100.165,10.0.0.139,1228.7,2,1112.7,UDP,43.3,42,dns_amplification
10.10.10.103,192.168.1.252,4256.0,1,3758.1,UDP,56.5,17,dns_amplification
203.0.113.218,10.0.1.237,208.7,1,66.6,TCP,2.6,248,brute_force
172.16.0.182,192.168.1.180,6907.8,1,62.3,TCP,13.1,80,syn_flood
203.0.113.224,192.168.2.2,196.2,1,181.5,TCP,52.2,14,brute_force
10.10.10.108,10.0.0.241,2000.2,3,81.2,UDP,2.6,26,udp_flood
172.16.0.89,10.0.1.80,120.0,11,224.3,UDP,87.6,20,stealth_probe
45.33.144.161,192.168.1.222,62.1,11,462.5,UDP,89.0,3,stealth_probe
91.189.0.66,192.168.1.233,250.0,1,117.9,TCP,2.2,266,brute_force
198.51.100.176,192.168.2.26,2977.6,6,1147.9,TCP,37.4,142,http_flood
198.51.100.118,10.0.0.144,50.3,1,83.9,TCP,30.0,39,brute_force
198.51.100.80,10.0.0.48,2456.8,2,1473.1,TCP,53.4,73,http_flood
198.51.100.110,10.0.1.192,192.5,5,90.2,TCP,123.0,4,stealth_probe
203.0.113.100,192.168.2.99,9222.3,2,62.7,TCP,4.5,449,syn_flood
198.51.100.77,10.0.0.65,106.9,383,59.7,TCP,18.9,64,port_scan
45.33.32.188,192.168.1.82,1879.2,23,656.1,AH,27.1,21,protocol_anomaly
10.10.10.238,192.168.2.162,456.1,1,143.2,TCP,6.3,130,brute_force
172.16.0.155,10.0.0.47,999.5,68,144.1,IGMP,22.0,37,protocol_anomaly
91.189.0.172,172.16.1.218,12006.7,1,72.4,TCP,9.2,177,syn_flood
203.0.113.193,172.16.1.28,2727.7,1,94.9,UDP,2.9,66,udp_flood
10.10.10.161,192.168.1.167,484.5,1,246.7,TCP,6.0,120,brute_force
198.51.100.7,172.16.1.149,354.8,313,69.0,TCP,8.7,168,port_scan
198.51.100.101,192.168.2.188,8868.6,1,68.5,TCP,13.5,55,syn_flood
172.16.0.211,10.0.1.37,136.7,98,191.9,TCP,33.4,36,stealth_probe
198.51.100.46,172.16.1.114,2547.2,1,2410.3,UDP,51.7,26,dns_amplification
198.51.100.26,10.0.1.70,1588.9,8,574.4,GRE,72.5,32,protocol_anomaly
45.33.32.153,10.0.0.215,219.4,34,426.8,TCP,72.8,9,stealth_probe
172.16.0.191,172.16.1.34,12.9,76,377.1,UDP,280.3,34,stealth_probe
91.189.0.24,192.168.1.155,12528.5,2,43.4,TCP,10.8,218,syn_flood
104.16.0.143,172.16.1.19,158.8,1,169.4,TCP,53.8,36,brute_force
203.0.113.228,10.0.1.20,10749.7,1,64.9,ICMP,10.7,51,icmp_flood
45.33.144.104,192.168.2.32,734.0,2,1453.6,TCP,108.0,176,http_flood
91.189.0.75,192.168.1.171,724.8,444,66.5,TCP,14.0,111,port_scan
172.16.0.135,10.0.1.213,4785.0,2,3053.4,UDP,48.5,38,dns_amplification
45.33.144.56,10.0.0.250,3675.5,5,1384.9,TCP,74.2,184,http_flood
104.16.0.50,10.0.1.69,1041.5,127,68.5,TCP,13.0,185,port_scan
104.16.0.104,192.168.2.136,2928.2,4,842.8,TCP,82.0,55,http_flood
45.33.144.74,192.168.1.24,719.0,242,144.7,TCP,19.3,91,port_scan
203.0.113.4,10.0.0.242,6970.8,3,72.0,UDP,30.2,131,udp_flood
91.189.0.181,172.16.1.245,941.6,191,139.5,TCP,4.3,89,port_scan
91.189.0.150,192.168.2.174,347.4,99,133.7,TCP,19.3,174,port_scan
91.189.0.113,192.168.1.124,489.4,276,138.0,TCP,13.7,132,port_scan
45.33.32.184,172.16.1.247,5123.6,1,51.1,ICMP,26.4,33,icmp_flood
198.51.100.121,10.0.1.22,5946.2,1,1037.7,UDP,16.0,45,dns_amplification
203.0.113.121,192.168.1.147,74.2,2,61.4,TCP,469.3,99,slowloris
91.189.0.78,172.16.1.158,4908.5,1,54.6,TCP,3.1,178,syn_flood
45.33.32.157,192.168.1.99,46.9,1,31.5,TCP,898.2,47,slowloris
10.10.10.125,10.0.1.193,207.3,1,179.1,TCP,1.4,318,brute_force
45.33.32.198,10.0.0.131,1523.1,2,70.1,TCP,5.4,64,syn_flood
203.0.113.215,10.0.0.10,1093.0,348,120.1,TCP,12.1,132,port_scan
10.10.10.59,172.16.1.125,128.7,37,210.8,TCP,234.4,30,stealth_probe
203.0.113.159,192.168.1.23,23.7,86,239.3,TCP,31.5,21,stealth_probe
91.189.0.44,10.0.0.54,11906.5,2,46.6,TCP,4.6,359,syn_flood
45.33.32.78,192.168.2.188,862.4,231,109.5,TCP,9.4,162,port_scan
172.16.0.114,192.168.2.163,131.8,53,88.3,TCP,108.6,32,stealth_probe
45.33.144.195,192.168.1.44,2199.1,4,1454.5,TCP,113.4,41,http_flood
104.16.0.72,192.168.1.105,3652.8,5,1087.8,TCP,114.4,106,http_flood
45.33.144.19,10.0.1.82,147.3,1,201.0,TCP,0.7,221,brute_force
45.33.144.129,10.0.1.109,6551.3,1,56.9,TCP,14.9,153,syn_flood
45.33.32.203,192.168.2.142,724.0,104,671.5,IGMP,33.4,43,protocol_anomaly
198.51.100.122,10.0.1.250,1074.8,4,1060.2,TCP,111.2,165,http_flood
104.16.0.109,10.0.0.82,78.9,1,75.1,TCP,176.1,84,slowloris
172.16.0.111,172.16.1.20,21.3,1,150.8,TCP,36.7,42,brute_force
104.16.0.8,192.168.2.19,412.2,1,160.0,TCP,2.0,256,brute_force
45.33.32.93,192.168.1.175,149.4,1,250.0,TCP,5.2,46,brute_force
45.33.32.200,192.168.2.24,2722.5,4,1103.5,TCP,54.5,71,http_flood
91.189.0.154,172.16.1.97,139.4,83,239.4,UDP,209.2,20,stealth_probe
91.189.0.57,172.16.1.191,142.2,1,75.5,TCP,2.6,261,brute_force
10.10.10.219,10.0.1.58,63.0,76,330.0,UDP,121.0,3,stealth_probe
45.33.144.54,172.16.1.91,4611.7,1,1263.6,TCP,86.7,148,http_flood
45.33.144.20,10.0.1.37,1244.9,1,111.7,UDP,13.6,199,udp_flood
172.16.0.47,192.168.2.16,9967.4,4,86.3,UDP,6.6,106,udp_flood
198.51.100.143,10.0.0.151,11102.9,1,58.0,TCP,6.2,321,syn_flood
91.189.0.145,192.168.2.1,4878.3,5,1372.2,TCP,42.4,174,http_flood
198.51.100.23,192.168.2.14,9.6,1,18.1,TCP,97.9,75,slowloris
45.33.32.136,172.16.1.231,11.2,3,106.7,TCP,440.8,87,slowloris
91.189.0.242,10.0.0.26,44.0,1,76.2,TCP,361.6,42,slowloris
203.0.113.218,10.0.1.247,1759.8,34,444.1,IGMP,71.2,2,protocol_anomaly
203.0.113.11,10.0.1.49,145.1,1,95.1,TCP,2.4,217,brute_force
172.16.0.206,10.0.0.100,595.8,85,547.4,ESP,18.7,5,protocol_anomaly
45.33.32.176,192.168.2.96,1587.5,30,408.0,AH,54.6,11,protocol_anomaly
203.0.113.96,172.16.1.223,1736.8,25,43.7,SCTP,8.9,36,protocol_anomaly
104.16.0.2,10.0.1.77,791.4,29,440.1,ESP,4.5,17,protocol_anomaly
91.189.0.220,192.168.2.161,358.9,1,74.7,TCP,6.9,70,brute_force
91.189.0.88,192.168.2.145,5678.1,2,2966.2,UDP,63.2,16,dns_amplification
91.189.0.252,192.168.1.168,4959.4,3,1337.1,TCP,4.0,53,http_flood
198.51.100.95,10.0.1.117,681.9,78,100.4,UDP,18.9,73,port_scan
91.189.0.105,10.0.1.166,5798.4,2,59.5,TCP,2.7,291,syn_flood
10.10.10.120,192.168.2.8,27.6,73,199.5,TCP,146.3,14,stealth_probe
45.33.32.160,10.0.0.42,1907.9,112,541.8,GRE,12.4,4,protocol_anomaly
10.10.10.91,10.0.0.98,430.5,1,180.6,TCP,2.6,208,brute_force
45.33.32.88,192.168.1.3,468.4,499,95.2,TCP,18.8,105,port_scan
45.33.32.157,172.16.1.20,4430.0,2,65.2,TCP,7.0,474,syn_flood
203.0.113.33,172.16.1.19,1710.0,43,530.8,IGMP,6.2,14,protocol_anomaly
203.0.113.53,10.0.1.203,5911.5,1,81.0,UDP,10.6,183,udp_flood
10.10.10.76,192.168.1.248,7507.0,1,73.4,ICMP,9.3,42,icmp_flood
10.10.10.188,192.168.2.234,1449.6,3,43.9,UDP,21.9,100,udp_flood
203.0.113.56,10.0.1.64,1355.3,1,4108.0,UDP,12.1,33,dns_amplification
10.10.10.181,172.16.1.211,8785.2,3,93.4,UDP,1.8,104,udp_flood
45.33.144.57,10.0.1.40,6237.7,2,41.9,TCP,13.8,253,syn_flood
45.33.32.23,192.168.1.209,5747.8,2,1687.6,UDP,87.1,12,dns_amplification
91.189.0.151,192.168.2.42,324.8,376,45.8,TCP,6.0,180,port_scan
198.51.100.17,10.0.0.55,587.6,95,103.1,TCP,1.2,186,port_scan
10.10.10.227,192.168.2.41,24.5,46,408.9,TCP,35.6,35,stealth_probe
45.33.144.95,10.0.0.69,4903.4,4,815.9,TCP,68.0,181,http_flood
172.16.0.199,172.16.1.146,295.4,1,681.3,GRE,78.7,15,protocol_anomaly
45.33.144.68,172.16.1.229,24.1,1,184.4,TCP,15.2,44,brute_force
104.16.0.238,192.168.2.98,40.7,2,87.4,TCP,316.5,41,slowloris
104.16.0.191,10.0.0.165,7863.2,2,41.1,UDP,3.4,279,udp_flood
45.33.144.4,10.0.0.119,5916.9,1,49.7,TCP,5.0,277,syn_flood
45.33.144.143,10.0.0.106,1571.5,5,1360.2,TCP,111.7,31,http_flood
45.33.32.229,172.16.1.250,2.5,3,73.4,TCP,413.0,86,slowloris
91.189.0.29,172.16.1.204,196.6,1,215.3,TCP,3.4,90,brute_force
203.0.113.135,172.16.1.178,434.0,1,133.0,TCP,7.7,286,brute_force
104.16.0.238,10.0.1.99,3180.2,2,1232.9,TCP,61.1,62,http_flood
45.33.32.55,192.168.1.225,9931.8,1,53.4,ICMP,19.4,76,icmp_flood
10.10.10.120,192.168.2.36,3972.2,2,86.0,UDP,11.3,211,udp_flood
45.33.32.142,10.0.1.197,2385.7,1,50.9,ICMP,2.6,45,icmp_flood
91.189.0.167,192.168.1.247,2989.7,1,988.0,TCP,17.5,24,http_flood
198.51.100.38,192.168.1.17,1221.3,7,978.7,TCP,69.5,93,http_flood
10.10.10.122,10.0.0.34,69.6,1,78.2,TCP,255.4,51,slowloris
104.16.0.9,10.0.0.217,38.9,1,86.0,TCP,726.9,97,slowloris
203.0.113.111,192.168.2.250,49.0,3,111.9,TCP,741.2,73,slowloris
104.16.0.215,10.0.0.228,4279.4,1,99.8,UDP,22.5,147,udp_flood
45.33.32.116,10.0.1.68,14700.3,1,53.0,TCP,6.6,393,syn_flood
172.16.0.1,10.0.1.33,240.2,1,202.5,TCP,6.9,344,brute_force
45.33.144.132,192.168.1.4,517.4,83,361.0,ESP,58.2,2,protocol_anomaly
45.33.32.181,10.0.1.225,401.0,398,118.6,TCP,1.9,131,port_scan
45.33.32.82,10.0.1.178,420.5,6,49.0,AH,75.5,7,protocol_anomaly
172.16.0.89,10.0.1.149,557.5,1,65.3,TCP,4.5,197,brute_force
10.10.10.197,10.0.0.176,9550.3,1,63.2,ICMP,16.1,75,icmp_flood
45.33.32.185,10.0.1.35,1815.7,37,545.7,PIM,67.0,13,protocol_anomaly
198.51.100.27,192.168.2.117,4541.3,6,876.4,TCP,74.1,180,http_flood
10.10.10.164,10.0.1.29,64.0,1,119.6,TCP,880.4,92,slowloris
198.51.100.186,172.16.1.171,237.6,1,181.1,TCP,0.9,54,brute_force
104.16.0.58,192.168.2.245,8935.7,2,69.8,UDP,1.1,75,udp_flood
10.10.10.101,10.0.1.43,1595.9,8,77.8,PIM,45.1,32,protocol_anomaly
45.33.32.134,172.16.1.55,5129.5,1,68.6,TCP,9.4,92,syn_flood
203.0.113.193,192.168.2.193,1845.0,1,107.7,UDP,22.2,275,udp_flood
10.10.10.23,192.168.2.100,9856.0,1,68.4,ICMP,25.5,96,icmp_flood
10.10.10.233,10.0.1.125,842.8,329,62.4,TCP,6.5,68,port_scan
172.16.0.1,192.168.2.6,11031.3,2,74.9,TCP,1.3,459,syn_flood
203.0.113.10,192.168.1.239,700.9,52,73.3,TCP,12.7,71,port_scan
45.33.32.203,10.0.0.61,5668.5,3,63.4,UDP,9.5,223,udp_flood
104.16.0.114,172.16.1.29,3190.5,1,4410.2,UDP,14.2,14,dns_amplification
104.16.0.114,192.168.1.35,755.1,251,68.7,TCP,9.4,159,port_scan
45.33.32.52,192.168.1.174,23.9,1,55.9,TCP,356.3,93,slowloris
172.16.0.211,10.0.0.37,8.2,1,70.5,TCP,610.0,97,slowloris
91.189.0.77,192.168.2.126,3123.7,1,47.8,ICMP,16.7,81,icmp_flood
45.33.144.240,10.0.1.173,6710.9,1,101.2,UDP,27.3,149,udp_flood
172.16.0.130,172.16.1.106,162.4,34,242.7,TCP,247.8,5,stealth_probe
45.33.144.103,192.168.2.144,333.3,259,90.4,TCP,13.8,182,port_scan
91.189.0.87,10.0.0.170,1845.3,15,657.5,IGMP,31.4,22,protocol_anomaly
104.16.0.219,10.0.0.220,1249.7,79,320.9,ESP,36.9,36,protocol_anomaly
104.16.0.183,10.0.0.133,2972.6,1,1085.1,UDP,54.4,27,dns_amplification
10.10.10.220,10.0.1.137,22.9,2,96.7,TCP,543.6,84,slowloris
91.189.0.192,172.16.1.246,9130.7,4,67.0,UDP,4.3,245,udp_flood
203.0.113.63,192.168.1.37,1019.3,203,74.0,TCP,6.4,20,port_scan
45.33.144.135,172.16.1.71,1856.0,106,741.5,IGMP,49.3,4,protocol_anomaly
10.10.10.51,172.16.1.21,316.9,1,92.7,TCP,2.9,206,brute_force
10.10.10.92,192.168.2.193,2167.3,2,1337.7,UDP,74.9,24,dns_amplification
45.33.32.37,10.0.1.213,13349.3,2,53.1,TCP,12.4,112,syn_flood
45.33.32.180,172.16.1.234,3801.6,7,835.8,TCP,55.4,176,http_flood
91.189.0.136,192.168.1.9,791.5,370,148.4,UDP,19.2,86,port_scan
172.16.0.120,172.16.1.126,115.2,31,60.7,UDP,297.8,28,stealth_probe
203.0.113.113,10.0.0.83,1411.4,2,1779.7,UDP,51.0,34,dns_amplification
172.16.0.224,192.168.2.197,1803.6,2,2078.3,UDP,82.3,11,dns_amplification
104.16.0.62,172.16.1.207,11091.4,1,66.8,ICMP,10.3,54,icmp_flood
45.33.144.165,192.168.2.89,710.3,227,46.6,TCP,7.6,146,port_scan
91.189.0.247,172.16.1.91,1650.2,4,1201.2,TCP,83.2,112,http_flood
104.16.0.49,172.16.1.60,4756.8,2,2749.8,UDP,20.9,39,dns_amplification
203.0.113.245,192.168.1.144,54.9,70,134.4,TCP,142.8,15,stealth_probe
172.16.0.210,172.16.1.42,10333.8,1,62.5,ICMP,23.0,14,icmp_flood
172.16.0.3,10.0.0.217,3561.8,2,1476.9,TCP,13.0,133,http_flood
10.10.10.167,10.0.0.48,7078.7,2,57.2,TCP,2.8,198,syn_flood
198.51.100.177,172.16.1.39,1851.1,82,635.6,PIM,10.6,46,protocol_anomaly
45.33.32.241,10.0.1.122,2503.4,3,939.4,TCP,4.3,148,http_flood
104.16.0.167,10.0.1.201,135.4,1,73.6,TCP,33.2,32,brute_force
198.51.100.230,10.0.0.245,4310.8,3,1451.3,TCP,105.3,166,http_flood
91.189.0.63,172.16.1.230,585.5,1,156.3,TCP,5.8,223,brute_force
10.10.10.181,192.168.2.203,4056.2,4,1452.4,TCP,39.7,122,http_flood
198.51.100.65,192.168.2.217,5017.7,2,54.5,TCP,11.4,273,syn_flood
203.0.113.251,10.0.0.111,14614.4,1,78.5,TCP,14.3,475,syn_flood
10.10.10.97,10.0.1.178,90.6,29,352.2,TCP,92.4,8,stealth_probe
203.0.113.177,10.0.1.156,11282.9,2,42.3,TCP,3.4,235,syn_flood
45.33.32.207,192.168.2.166,3362.1,2,67.5,UDP,2.2,186,udp_flood
45.33.32.196,172.16.1.159,4694.4,5,1301.4,TCP,108.9,32,http_flood
198.51.100.119,10.0.0.206,335.5,9,758.6,SCTP,47.1,45,protocol_anomaly
104.16.0.34,172.16.1.111,4724.2,1,1667.7,UDP,20.2,16,dns_amplification
104.16.0.141,192.168.2.66,3740.0,1,73.4,ICMP,26.8,89,icmp_flood
10.10.10.34,172.16.1.20,93.1,1,215.4,TCP,41.2,23,brute_force
172.16.0.100,10.0.1.69,1401.1,5,1452.4,TCP,88.8,174,http_flood
104.16.0.57,10.0.0.156,403.4,81,65.9,TCP,13.6,19,port_scan
91.189.0.231,192.168.1.184,7565.0,1,68.1,ICMP,4.7,33,icmp_flood
10.10.10.106,10.0.1.6,1868.8,2,72.9,TCP,10.6,172,syn_flood
203.0.113.129,192.168.1.49,2772.0,2,1307.9,UDP,71.5,49,dns_amplification
104.16.0.113,192.168.1.69,5411.8,1,2447.7,UDP,31.9,6,dns_amplification
198.51.100.185,192.168.2.145,3.3,1,78.4,TCP,541.9,77,slowloris
104.16.0.104,10.0.1.201,4126.3,5,1069.8,TCP,117.8,90,http_flood
45.33.32.231,10.0.0.206,1037.0,109,142.0,TCP,18.6,124,port_scan
172.16.0.245,192.168.2.50,2496.7,1,38.7,ICMP,24.7,41,icmp_flood
104.16.0.217,192.168.1.201,9271.1,4,80.7,UDP,21.6,264,udp_flood
45.33.144.132,172.16.1.158,5595.6,1,1429.0,UDP,79.2,25,dns_amplification
104.16.0.220,172.16.1.73,998.5,3,1004.4,TCP,5.6,50,http_flood
10.10.10.11,192.168.1.153,388.3,1,168.1,TCP,5.9,296,brute_force
10.10.10.234,172.16.1.88,244.9,9,413.8,TCP,239.6,15,stealth_probe
203.0.113.142,192.168.1.67,312.6,238,117.2,TCP,19.9,27,port_scan
91.189.0.52,192.168.1.208,11032.7,1,76.1,ICMP,16.6,22,icmp_flood
45.33.144.209,10.0.1.201,994.0,1,4114.8,UDP,1.4,49,dns_amplification
45.33.32.118,192.168.1.117,4731.2,5,1199.1,TCP,66.6,147,http_flood
172.16.0.152,192.168.2.79,649.6,4,1132.1,TCP,73.8,135,http_flood
10.10.10.216,192.168.1.231,6849.1,1,58.4,ICMP,15.2,14,icmp_flood
10.10.10.98,10.0.1.25,49.5,95,433.3,TCP,174.3,6,stealth_probe
198.51.100.26,192.168.1.199,15.1,1,59.5,TCP,782.2,99,slowloris
45.33.32.91,10.0.0.181,8393.2,1,40.4,TCP,10.7,66,syn_flood
172.16.0.148,172.16.1.237,6743.0,3,86.0,UDP,18.6,175,udp_flood
203.0.113.8,10.0.1.149,4207.6,6,844.5,TCP,103.1,39,http_flood
104.16.0.96,10.0.0.3,5636.4,2,77.7,UDP,20.0,216,udp_flood
91.189.0.233,10.0.1.149,857.5,2,816.5,TCP,21.7,64,http_flood
172.16.0.230,192.168.1.53,2735.4,1,61.6,ICMP,28.4,39,icmp_flood
45.33.32.35,192.168.2.38,68.0,1,34.5,TCP,154.3,24,slowloris
198.51.100.178,10.0.1.145,1262.7,2,3206.0,UDP,47.9,17,dns_amplification
104.16.0.174,10.0.0.14,75.4,2,90.4,TCP,450.9,17,slowloris
198.51.100.52,10.0.1.155,4876.1,1,38.5,UDP,4.0,266,udp_flood
10.10.10.174,192.168.1.178,5322.1,1,73.4,ICMP,24.2,90,icmp_flood
172.16.0.239,192.168.2.38,1964.4,45,221.5,AH,10.6,18,protocol_anomaly
91.189.0.129,192.168.1.81,9592.6,2,85.3,UDP,31.1,109,udp_flood
172.16.0.8,172.16.1.56,4583.5,3,1408.9,TCP,80.5,33,http_flood
172.16.0.233,172.16.1.98,154.7,99,160.8,TCP,219.2,11,stealth_probe
45.33.32.44,192.168.2.188,544.8,1,86.0,TCP,4.7,198,brute_force
198.51.100.84,192.168.1.85,3983.1,1,1292.1,TCP,50.4,76,http_flood
203.0.113.170,10.0.1.94,1384.4,85,741.7,GRE,12.4,34,protocol_anomaly
45.33.144.179,172.16.1.61,4812.1,5,1408.2,TCP,32.2,172,http_flood
10.10.10.12,10.0.1.199,491.0,1,178.9,TCP,0.6,355,brute_force
45.33.32.41,192.168.2.131,592.5,460,124.6,TCP,0.7,31,port_scan
45.33.32.222,10.0.1.26,9092.9,1,63.6,ICMP,24.7,84,icmp_flood
203.0.113.114,10.0.0.120,5730.2,1,78.0,ICMP,8.4,57,icmp_flood
45.33.32.103,172.16.1.2,8571.4,3,20.6,UDP,21.1,103,udp_flood
172.16.0.15,10.0.0.38,4637.7,7,1348.9,TCP,87.0,48,http_flood
45.33.144.223,10.0.0.164,1129.7,41,370.9,ESP,36.5,37,protocol_anomaly
91.189.0.239,192.168.2.48,110.0,1,89.5,TCP,35.7,11,brute_force
104.16.0.102,10.0.1.205,3909.5,1,79.9,UDP,11.1,243,udp_flood
91.189.0.127,172.16.1.76,34.4,2,35.2,TCP,545.1,94,slowloris
91.189.0.200,10.0.1.164,1255.6,55,328.6,SCTP,13.8,8,protocol_anomaly
172.16.0.229,10.0.1.137,46.0,67,197.1,SCTP,55.7,1,protocol_anomaly
198.51.100.62,192.168.1.229,1689.6,112,189.6,SCTP,67.0,27,protocol_anomaly
91.189.0.64,172.16.1.73,9684.4,1,29.1,UDP,8.1,264,udp_flood
45.33.144.232,172.16.1.199,5.7,1,107.4,TCP,273.0,44,slowloris
203.0.113.220,10.0.1.29,54.4,2,40.8,TCP,545.5,50,slowloris
198.51.100.98,172.16.1.116,5837.6,1,54.0,TCP,2.8,129,syn_flood
91.189.0.182,10.0.0.230,3313.6,2,71.8,TCP,5.5,200,syn_flood
45.33.32.77,192.168.1.209,281.9,1,240.1,TCP,7.2,345,brute_force
172.16.0.235,172.16.1.222,1394.9,1,35.4,UDP,12.3,58,udp_flood
198.51.100.114,192.168.1.179,8915.7,4,71.4,UDP,12.8,158,udp_flood
172.16.0.213,172.16.1.183,6789.2,1,51.2,ICMP,25.5,44,icmp_flood
203.0.113.8,192.168.2.174,69.0,1,90.6,TCP,656.4,23,slowloris
45.33.144.4,172.16.1.217,1718.4,66,197.9,AH,50.7,5,protocol_anomaly
104.16.0.188,192.168.2.102,351.7,33,585.8,IGMP,29.2,46,protocol_anomaly
203.0.113.219,10.0.0.4,7321.7,1,69.1,ICMP,11.4,99,icmp_flood
45.33.32.33,192.168.2.155,216.5,12,193.2,TCP,247.0,5,stealth_probe
172.16.0.214,192.168.1.116,4567.3,2,75.6,UDP,9.8,283,udp_flood
45.33.144.53,192.168.2.226,6430.0,3,111.0,UDP,17.3,128,udp_flood
104.16.0.175,172.16.1.179,15.5,4,740.3,ESP,74.8,25,protocol_anomaly
203.0.113.252,192.168.1.160,2441.3,2,3019.8,UDP,54.2,18,dns_amplification
198.51.100.97,10.0.0.8,192.8,60,213.0,TCP,95.9,5,stealth_probe
45.33.144.4,192.168.2.59,6700.1,1,59.3,TCP,12.0,159,syn_flood
10.10.10.96,10.0.1.205,286.6,32,65.8,TCP,15.6,93,port_scan
45.33.32.178,10.0.1.59,60.0,60,532.8,UDP,96.7,9,stealth_probe
198.51.100.112,10.0.0.242,2832.9,3,1030.5,TCP,30.9,39,http_flood
45.33.32.151,192.168.1.198,11920.4,1,58.6,ICMP,2.5,46,icmp_flood
172.16.0.45,172.16.1.188,5681.1,1,2169.9,UDP,24.8,33,dns_amplification
104.16.0.32,172.16.1.11,46.0,1,189.8,TCP,35.0,29,brute_force
10.10.10.108,192.168.2.13,20.5,19,448.4,TCP,262.3,25,stealth_probe
91.189.0.61,192.168.1.66,241.3,90,56.3,TCP,243.3,32,stealth_probe
198.51.100.65,10.0.1.166,146.2,1,217.7,TCP,2.2,333,brute_force
104.16.0.222,192.168.2.69,237.2,334,48.6,TCP,14.8,82,port_scan
172.16.0.232,192.168.1.251,2356.2,2,109.9,UDP,5.9,228,udp_flood
45.33.144.145,172.16.1.217,3609.7,6,1228.3,TCP,57.0,117,http_flood
203.0.113.218,172.16.1.167,11.5,53,385.9,TCP,255.9,21,stealth_probe
10.10.10.17,192.168.1.148,3889.1,1,70.2,TCP,9.4,215,syn_flood
198.51.100.9,192.168.1.218,8.8,31,74.6,TCP,280.7,24,stealth_probe
172.16.0.67,192.168.1.150,13506.8,1,48.0,TCP,12.6,440,syn_flood
172.16.0.8,192.168.1.25,6156.3,1,73.0,ICMP,21.5,68,icmp_flood
10.10.10.13,172.16.1.94,776.7,2,1231.9,TCP,117.3,199,http_flood
198.51.100.43,192.168.2.173,13955.2,1,68.5,TCP,13.5,151,syn_flood
45.33.144.2,10.0.0.39,5869.0,1,80.1,ICMP,4.7,14,icmp_flood
91.189.0.11,10.0.0.75,3035.2,1,51.7,ICMP,25.7,55,icmp_flood
198.51.100.141,192.168.1.132,13262.8,2,40.1,TCP,12.0,215,syn_flood
45.33.144.143,172.16.1.65,1375.4,5,1193.7,TCP,69.1,168,http_flood
172.16.0.102,192.168.1.64,2313.6,7,1034.4,TCP,90.1,198,http_flood
91.189.0.122,192.168.2.128,6871.9,1,21.4,UDP,29.6,260,udp_flood
198.51.100.31,10.0.1.109,11371.8,1,79.5,ICMP,18.9,60,icmp_flood
172.16.0.102,192.168.1.124,4387.0,1,60.9,TCP,7.7,286,syn_flood
10.10.10.78,192.168.1.116,421.4,1,176.5,TCP,2.2,372,brute_force
45.33.32.76,192.168.1.235,40.4,3,34.2,TCP,469.8,73,slowloris
45.33.144.187,172.16.1.57,379.8,1,82.2,TCP,1.4,395,brute_force
91.189.0.110,10.0.1.19,81.6,1,215.7,TCP,51.7,8,brute_force
10.10.10.186,192.168.1.226,22.6,43,317.4,TCP,107.6,20,stealth_probe
45.33.144.71,10.0.1.105,5001.2,1,67.9,ICMP,1.9,18,icmp_flood
203.0.113.230,192.168.2.50,245.8,37,309.5,TCP,72.7,18,stealth_probe
91.189.0.180,192.168.2.217,170.6,1,184.5,TCP,23.3,13,brute_force
104.16.0.107,172.16.1.209,10741.7,2,47.4,TCP,0.4,83,syn_flood
45.33.144.6,10.0.0.27,32.3,65,279.9,UDP,59.0,11,stealth_probe
172.16.0.19,192.168.1.41,133.0,1,220.1,TCP,43.2,32,brute_force
45.33.32.59,172.16.1.134,163.6,1,150.3,TCP,47.0,12,brute_force
45.33.144.24,10.0.1.171,181.5,79,204.4,TCP,261.7,8,stealth_probe
91.189.0.29,192.168.1.212,6631.3,1,49.7,ICMP,5.6,98,icmp_flood
91.189.0.104,192.168.2.54,73.9,2,49.0,TCP,500.7,65,slowloris
10.10.10.92,10.0.1.23,9692.0,1,57.3,TCP,7.6,155,syn_flood
10.10.10.232,10.0.1.253,938.8,396,47.8,TCP,17.0,144,port_scan
198.51.100.52,192.168.2.45,436.8,489,137.3,TCP,4.0,180,port_scan
10.10.10.166,10.0.1.21,10248.0,1,60.6,TCP,9.6,297,syn_flood
45.33.32.28,10.0.0.137,2522.4,2,4022.8,UDP,63.2,5,dns_amplification
45.33.32.251,10.0.1.109,381.5,1,168.7,TCP,4.4,98,brute_force
172.16.0.46,172.16.1.43,31.2,3,101.6,TCP,756.9,41,slowloris
45.33.144.33,192.168.2.187,82.0,55,406.9,TCP,74.2,2,stealth_probe
91.189.0.67,172.16.1.107,11185.2,1,52.8,TCP,1.1,383,syn_flood
172.16.0.23,192.168.1.222,774.1,89,57.8,UDP,14.8,21,port_scan
45.33.144.234,172.16.1.107,4500.0,2,2981.4,UDP,71.3,5,dns_amplification
198.51.100.163,192.168.2.153,271.7,111,116.1,AH,59.5,2,protocol_anomaly
91.189.0.171,192.168.2.177,20.0,67,188.3,TCP,242.6,35,stealth_probe
45.33.144.36,192.168.1.231,4109.1,5,955.6,TCP,98.7,188,http_flood
