src_ip,dst_ip,packet_rate,unique_ports,avg_packet_size,protocol,duration,connection_count
10.2.0.24,10.0.1.110,53.7,1,35.7,ICMP,37.4,2
10.0.10.212,192.168.1.1,82.6,4,645.4,UDP,0.7,4
192.168.50.138,192.168.2.69,127.0,7,897.2,TCP,17.5,5
10.0.10.106,172.16.1.26,194.8,1,163.4,UDP,12.6,7
10.2.0.37,172.16.1.112,224.0,5,1494.9,TCP,0.5,13
192.168.1.15,192.168.2.141,50.4,1,336.6,UDP,12.7,7
10.1.0.250,192.168.1.181,29.8,4,563.2,TCP,32.5,11
10.1.0.50,10.0.1.40,113.0,1,250.4,UDP,12.3,3
10.1.0.240,10.0.1.116,37.0,1,237.4,UDP,9.8,4
10.0.10.175,192.168.2.50,30.7,3,731.6,TCP,18.5,9
192.168.2.12,192.168.2.252,207.5,2,530.5,TCP,36.1,8
192.168.50.162,192.168.1.35,166.9,1,353.7,UDP,10.7,3
192.168.2.11,172.16.1.200,45.9,8,1189.7,TCP,20.9,12
10.2.0.49,192.168.1.50,69.0,1,121.5,UDP,3.0,7
10.2.0.224,192.168.2.147,77.9,14,162.6,UDP,10.5,19
192.168.10.177,192.168.2.204,81.5,2,180.5,UDP,4.4,5
192.168.10.192,10.0.0.94,132.5,5,412.4,UDP,5.8,3
192.168.100.168,10.0.0.172,29.8,1,160.3,UDP,7.2,1
10.0.10.240,192.168.2.77,511.9,3,977.5,TCP,45.7,1
192.168.50.111,10.0.1.76,137.4,3,770.2,UDP,216.3,3
192.168.10.39,10.0.1.119,113.4,2,282.0,TCP,3.7,1
10.0.1.28,192.168.2.126,139.1,2,293.6,TCP,12.1,1
10.2.0.133,192.168.1.18,200.0,2,305.1,UDP,10.5,1
192.168.2.52,192.168.1.64,108.7,7,107.2,UDP,43.6,1
192.168.2.42,10.0.1.142,99.3,9,1205.1,TCP,26.4,9
10.0.2.191,192.168.2.152,52.1,4,367.6,UDP,61.6,5
192.168.2.194,10.0.1.236,154.4,2,825.7,UDP,8.2,1
10.2.0.54,192.168.1.87,63.0,9,527.1,TCP,8.2,11
10.0.10.2,10.0.0.62,1613.2,1,468.3,TCP,9.3,4
10.1.0.233,10.0.0.210,147.2,3,1364.6,TCP,14.4,5
192.168.1.132,192.168.1.154,554.1,4,1047.7,TCP,136.3,2
10.0.2.141,10.0.1.204,130.0,1,154.9,UDP,9.8,6
10.0.1.131,192.168.2.242,339.0,3,1282.6,UDP,52.0,3
10.1.0.241,192.168.2.176,62.9,2,92.4,UDP,14.6,3
10.0.1.8,10.0.0.190,127.4,7,815.1,TCP,23.1,3
10.0.10.136,10.0.1.154,176.9,2,283.5,UDP,8.7,5
192.168.50.110,192.168.1.226,124.3,6,584.0,TCP,0.7,8
10.1.0.42,192.168.1.199,92.5,6,1031.7,TCP,38.8,6
10.0.2.70,172.16.1.210,79.2,2,169.7,UDP,14.1,4
10.0.2.152,192.168.2.119,113.3,4,868.4,TCP,18.9,4
10.0.2.25,192.168.2.186,527.5,1,1473.0,TCP,114.4,2
192.168.50.55,172.16.1.20,62.3,2,662.9,TCP,3.6,13
192.168.10.47,192.168.2.1,505.4,3,610.5,TCP,10.0,14
10.1.0.122,172.16.1.170,364.8,4,410.8,UDP,135.0,1
10.0.100.218,10.0.0.180,17.8,1,161.7,TCP,5.0,1
10.0.1.226,192.168.2.98,505.6,2,100.0,UDP,1.6,10
10.2.0.205,172.16.1.10,352.2,3,1133.4,TCP,43.6,2
192.168.10.11,172.16.1.157,55.5,13,732.8,TCP,27.4,4
192.168.50.232,172.16.1.248,406.4,2,1483.2,UDP,71.8,1
10.0.50.121,192.168.1.236,138.3,1,570.2,TCP,0.6,4
10.0.51.229,10.0.0.132,534.4,1,485.7,TCP,0.9,7
192.168.2.229,172.16.1.199,55.9,6,1224.2,UDP,35.0,9
192.168.10.5,192.168.1.227,90.8,1,235.7,TCP,4.4,7
10.0.2.55,172.16.1.116,280.0,1,1428.7,UDP,53.7,3
10.0.10.122,192.168.1.95,35.0,1,270.0,UDP,5.0,2
10.0.1.134,172.16.1.166,15.6,3,486.1,ICMP,8.9,4
10.0.10.192,10.0.1.92,398.7,3,933.2,UDP,66.3,4
10.2.0.57,10.0.0.211,116.2,1,386.5,TCP,5.3,3
10.1.0.76,10.0.0.18,53.7,7,875.9,TCP,3.6,7
192.168.1.66,172.16.1.8,104.3,3,753.3,TCP,19.2,9
10.1.0.164,192.168.1.51,105.4,9,249.4,TCP,26.5,7
192.168.1.196,192.168.1.60,386.2,2,1239.6,TCP,31.5,3
10.1.0.78,10.0.0.141,161.1,8,946.2,TCP,78.4,4
10.0.50.217,192.168.1.51,381.4,5,544.6,TCP,7.7,4
10.0.1.196,192.168.1.249,8.0,1,58.4,ICMP,32.7,1
192.168.10.36,192.168.2.219,733.8,2,1399.7,TCP,39.1,4
192.168.2.28,172.16.1.223,378.1,3,1089.7,UDP,45.3,3
192.168.1.98,10.0.0.125,83.3,1,943.1,TCP,0.5,3
10.2.0.79,192.168.2.49,34.9,5,1045.3,TCP,1.6,3
10.2.0.72,192.168.1.130,66.0,5,755.8,UDP,7.6,9
10.1.0.232,10.0.1.23,54.7,9,953.2,TCP,3.8,13
10.0.100.212,172.16.1.166,13.2,1,122.2,TCP,7.6,1
10.2.0.199,192.168.2.230,64.7,9,716.7,TCP,54.5,12
10.0.2.207,192.168.2.4,13.0,1,68.9,ICMP,1.7,2
10.0.10.159,192.168.1.122,152.0,2,383.2,UDP,2.7,6
10.0.10.19,192.168.1.149,112.0,7,399.3,TCP,4.3,13
10.1.0.142,192.168.2.103,299.2,1,1370.4,TCP,73.3,3
192.168.1.12,192.168.2.153,87.9,3,1002.0,TCP,2.5,2
192.168.2.97,192.168.1.70,23.4,8,1044.5,UDP,21.5,9
10.0.2.94,172.16.1.180,124.7,2,226.6,UDP,5.9,7
10.0.1.203,10.0.1.93,31.6,2,212.2,UDP,14.7,1
192.168.2.38,172.16.1.213,48.4,8,836.3,UDP,3.7,7
10.2.0.23,192.168.2.210,32.2,5,839.4,TCP,2.4,2
10.2.0.162,10.0.0.40,347.0,3,965.1,UDP,101.8,2
192.168.50.34,10.0.0.12,592.6,2,1384.8,UDP,43.1,1
10.0.2.124,10.0.0.224,21.0,1,100.9,ICMP,13.5,1
10.0.10.15,172.16.1.169,628.0,2,1092.9,UDP,66.7,2
10.2.0.61,10.0.1.78,48.6,1,69.9,ICMP,31.2,1
192.168.1.10,192.168.2.173,561.2,1,445.4,TCP,266.0,1
10.0.10.198,10.0.0.202,96.4,7,492.0,TCP,6.6,6
10.1.0.147,10.0.0.134,1215.6,3,963.4,TCP,5.4,3
10.2.0.226,10.0.1.76,87.6,5,375.3,TCP,5.1,9
10.0.10.39,192.168.2.45,129.3,2,533.2,TCP,17.1,6
10.0.2.198,10.0.1.183,36.4,2,260.3,UDP,6.2,4
192.168.10.67,192.168.2.229,37.8,2,651.6,ICMP,0.6,2
192.168.10.70,192.168.1.51,632.9,1,1407.1,TCP,33.0,1
192.168.10.39,172.16.1.133,91.8,9,1500.0,TCP,21.7,7
10.0.2.144,192.168.1.132,99.1,4,1382.0,TCP,12.4,8
192.168.50.77,172.16.1.51,31.5,1,69.1,ICMP,39.8,1
10.0.100.96,10.0.0.37,2.2,1,146.8,TCP,3.6,1
10.0.50.122,192.168.1.140,229.1,2,585.2,TCP,19.3,9
10.2.0.92,192.168.2.69,16.0,1,45.6,ICMP,4.7,1
192.168.2.113,10.0.0.189,99.4,3,796.0,TCP,3.6,5
192.168.10.30,192.168.1.87,58.7,9,295.5,UDP,13.8,13
192.168.2.46,10.0.1.43,34.8,5,581.7,TCP,11.6,4
10.0.10.53,192.168.2.232,30.7,9,978.4,TCP,21.4,2
192.168.10.146,192.168.2.68,290.8,2,994.5,UDP,26.5,4
10.0.1.201,172.16.1.142,98.6,8,1328.7,TCP,22.6,6
10.2.0.223,172.16.1.205,582.7,2,1250.8,TCP,40.6,1
192.168.50.2,10.0.1.142,99.9,5,618.1,TCP,8.2,12
10.1.0.19,10.0.0.240,171.9,2,220.6,TCP,28.8,7
10.0.1.51,192.168.2.58,79.1,3,1134.6,TCP,136.9,14
10.0.10.179,192.168.2.206,113.6,8,412.5,TCP,26.0,7
192.168.50.206,192.168.2.171,612.8,2,1168.5,UDP,0.5,8
10.1.0.7,172.16.1.51,154.6,2,385.0,UDP,4.2,3
10.2.0.115,192.168.2.217,101.8,5,629.3,TCP,69.1,13
10.1.0.190,172.16.1.2,705.6,3,1406.8,UDP,31.2,4
192.168.1.81,192.168.1.98,3.6,1,74.7,ICMP,15.4,2
192.168.2.54,10.0.0.103,150.5,21,970.5,TCP,33.3,19
192.168.10.236,10.0.1.252,73.7,1,624.2,TCP,64.2,14
10.0.10.145,10.0.0.144,49.6,6,544.7,TCP,23.3,1
10.0.2.181,10.0.1.215,109.4,7,615.5,TCP,8.3,2
10.0.2.86,192.168.1.174,414.2,3,1430.1,TCP,169.3,1
192.168.1.134,10.0.1.114,129.8,8,839.9,TCP,62.7,5
10.0.1.89,192.168.1.209,177.9,6,268.4,UDP,13.1,11
192.168.100.70,10.0.0.38,5.3,1,123.5,UDP,7.6,1
10.2.0.89,192.168.2.182,494.4,2,1304.8,TCP,124.9,3
10.0.10.127,192.168.2.213,21.4,1,320.0,TCP,2.9,4
10.0.51.47,10.0.0.239,190.2,2,934.6,TCP,5.5,10
10.1.0.93,192.168.1.102,5.3,1,70.8,ICMP,11.6,2
192.168.10.174,10.0.0.155,138.5,2,519.1,UDP,0.4,2
192.168.100.74,10.0.1.157,12.9,1,94.4,UDP,2.3,1
192.168.2.194,10.0.0.46,55.8,7,1114.0,TCP,5.5,11
10.0.100.82,192.168.1.161,23.5,1,132.3,UDP,8.1,1
10.2.0.151,10.0.1.233,253.7,3,1397.3,UDP,53.3,3
192.168.50.176,10.0.1.206,35.0,6,276.7,UDP,2.1,12
10.0.100.23,192.168.1.196,4.8,1,126.3,UDP,4.7,1
10.0.1.49,10.0.1.88,147.8,1,326.6,TCP,14.1,2
10.0.100.38,192.168.2.119,7.0,1,156.3,UDP,4.4,1
10.0.51.22,10.0.0.9,322.7,4,271.5,TCP,29.1,11
10.1.0.14,10.0.1.60,24.1,4,754.2,TCP,6.6,8
10.2.0.63,10.0.0.146,328.1,2,913.5,UDP,27.7,4
192.168.1.70,192.168.1.199,37.6,8,547.4,TCP,18.3,4
192.168.1.190,192.168.1.138,157.3,1,659.7,UDP,12.4,7
10.0.10.57,10.0.1.159,128.4,2,40.0,TCP,0.9,3
192.168.1.14,192.168.2.84,17.5,1,58.4,ICMP,1.2,1
10.0.2.49,192.168.1.82,605.8,2,1249.5,UDP,79.4,2
10.0.1.115,10.0.1.21,185.2,1,247.0,TCP,2.1,1
10.2.0.3,192.168.2.84,800.0,4,732.9,TCP,40.6,14
192.168.2.239,172.16.1.9,49.9,9,1361.4,TCP,7.5,7
10.0.10.201,10.0.0.77,165.8,7,988.0,TCP,10.0,9
10.0.10.190,10.0.0.164,58.3,4,1228.7,TCP,22.5,4
192.168.50.85,10.0.0.130,29.9,2,985.5,TCP,91.4,1
192.168.1.3,10.0.1.223,79.8,3,879.4,UDP,16.6,9
10.2.0.239,172.16.1.196,573.9,3,533.6,UDP,107.9,1
192.168.10.140,192.168.1.221,53.1,2,432.4,UDP,8.7,8
192.168.50.182,172.16.1.115,38.6,9,534.5,TCP,1.6,7
10.0.10.196,192.168.2.243,97.4,7,1360.4,TCP,37.4,12
192.168.10.212,192.168.1.204,395.0,3,1030.5,TCP,47.8,1
10.0.2.12,10.0.1.219,518.6,1,1500.0,UDP,48.5,4
192.168.50.71,192.168.1.69,152.8,1,375.3,UDP,1.9,3
10.2.0.190,172.16.1.45,106.8,4,877.6,TCP,7.4,5
192.168.50.155,172.16.1.169,49.5,9,992.7,UDP,30.7,8
192.168.2.160,10.0.1.216,171.0,8,799.7,TCP,70.6,11
192.168.1.8,192.168.2.168,27.5,1,68.4,ICMP,30.3,2
10.0.2.136,172.16.1.12,72.9,2,294.2,UDP,13.1,7
10.1.0.162,172.16.1.44,251.3,7,1238.7,UDP,0.5,10
10.0.1.27,192.168.2.216,70.0,6,889.0,TCP,0.5,12
192.168.50.245,10.0.1.139,141.7,1,274.0,UDP,4.8,6
10.2.0.80,10.0.0.205,75.0,1,781.5,UDP,33.8,7
10.0.10.225,10.0.0.213,215.1,8,998.6,TCP,7.6,12
10.0.100.181,192.168.1.240,21.1,1,91.0,UDP,1.5,1
192.168.2.23,192.168.2.50,191.7,22,597.3,TCP,29.2,14
192.168.50.102,10.0.0.197,84.2,6,1292.2,TCP,32.4,9
192.168.50.98,192.168.1.167,168.7,2,245.3,UDP,9.6,2
192.168.50.230,172.16.1.14,170.1,1,1500.0,UDP,51.3,2
192.168.10.82,172.16.1.203,68.1,2,273.8,UDP,0.9,3
192.168.50.197,192.168.2.189,100.0,2,401.1,UDP,0.4,6
10.1.0.168,172.16.1.229,355.3,1,1296.2,TCP,85.5,1
10.1.0.235,192.168.2.95,207.4,3,1110.9,TCP,3.3,1
192.168.10.191,192.168.1.12,73.0,7,638.2,TCP,33.1,7
10.0.1.112,10.0.0.40,111.9,6,789.8,ICMP,18.3,9
192.168.1.61,192.168.2.12,52.2,2,230.9,UDP,2.6,4
10.0.10.111,172.16.1.83,47.7,4,473.1,TCP,5.5,2
10.0.2.247,192.168.2.215,112.5,1,61.7,UDP,6.1,3
10.1.0.170,192.168.2.47,265.2,1,892.4,UDP,16.6,13
10.0.100.175,10.0.1.164,21.1,1,162.6,ICMP,6.9,1
192.168.50.157,10.0.1.27,145.9,6,863.9,TCP,5.9,8
10.1.0.217,192.168.2.228,37.1,1,79.5,ICMP,31.3,1
10.0.2.44,172.16.1.177,107.4,9,478.1,UDP,5.5,6
10.0.10.164,192.168.1.121,280.2,20,1019.0,UDP,10.7,16
192.168.2.70,10.0.0.165,213.7,5,801.6,UDP,9.1,12
10.1.0.204,10.0.0.200,4.3,1,75.0,ICMP,1.6,1
192.168.50.152,172.16.1.107,71.2,8,1013.7,UDP,11.7,7
10.0.2.60,192.168.1.25,70.3,2,264.3,TCP,67.5,1
10.1.0.114,10.0.1.58,325.7,1,588.7,TCP,230.2,3
10.0.1.127,192.168.2.89,43.4,1,415.1,TCP,11.9,1
192.168.10.36,10.0.1.197,17.3,1,49.2,ICMP,30.5,2
10.0.2.85,192.168.1.223,23.0,3,602.0,TCP,0.5,8
192.168.100.184,10.0.0.250,6.7,1,139.2,UDP,5.7,1
10.0.10.213,192.168.2.35,229.7,1,1489.7,TCP,54.2,1
10.0.2.134,192.168.1.244,525.5,3,1468.9,UDP,103.9,2
10.0.100.221,10.0.0.85,21.9,1,189.3,ICMP,2.3,1
192.168.2.158,172.16.1.68,34.2,3,1258.7,TCP,14.3,11
192.168.50.44,192.168.2.229,51.4,1,50.8,ICMP,22.4,1
10.0.2.96,192.168.2.60,433.9,2,1500.0,TCP,36.7,1
10.0.10.215,192.168.1.245,160.4,7,1275.2,TCP,12.5,14
10.0.51.162,192.168.1.191,200.3,3,234.4,TCP,0.5,8
192.168.10.188,10.0.0.29,34.1,4,652.9,TCP,87.3,3
192.168.2.98,192.168.2.7,519.7,1,1099.5,TCP,110.3,1
192.168.2.167,192.168.1.245,70.6,4,1222.3,TCP,3.0,3
192.168.1.153,10.0.0.60,146.0,3,447.0,UDP,183.2,1
10.0.2.58,172.16.1.113,68.7,1,472.0,UDP,6.6,5
192.168.10.198,10.0.0.114,251.4,1,862.2,TCP,81.8,2
192.168.1.222,172.16.1.63,399.0,4,1225.2,UDP,6.6,13
192.168.10.52,192.168.2.59,75.7,9,1164.6,TCP,26.0,13
192.168.50.230,10.0.1.17,241.4,4,301.4,UDP,58.8,5
192.168.1.162,172.16.1.228,148.9,1,547.0,TCP,130.2,2
10.2.0.104,10.0.0.104,72.7,1,301.0,UDP,11.8,6
192.168.2.92,192.168.2.31,42.9,9,1200.1,TCP,24.3,6
10.0.1.81,10.0.1.159,10.9,1,225.9,TCP,12.1,1
192.168.2.108,192.168.1.62,217.3,3,940.2,UDP,45.6,1
192.168.2.250,192.168.1.229,56.9,1,86.1,ICMP,26.6,2
10.2.0.253,192.168.2.178,55.4,2,639.1,UDP,6.5,10
10.2.0.15,172.16.1.64,283.3,1,1500.0,UDP,58.0,1
192.168.2.78,10.0.0.85,64.0,2,300.9,UDP,4.9,1
192.168.50.201,172.16.1.209,312.0,7,286.2,TCP,3.0,5
192.168.1.232,172.16.1.229,453.3,3,1019.6,TCP,131.6,3
10.2.0.86,10.0.0.91,38.8,2,1079.0,TCP,14.4,4
192.168.50.80,192.168.2.5,58.6,7,278.3,TCP,5.4,1
192.168.2.5,10.0.0.110,43.5,1,54.6,ICMP,8.7,2
10.2.0.107,192.168.2.70,445.0,3,936.6,TCP,74.1,4
192.168.2.193,10.0.1.165,150.8,1,219.8,UDP,3.4,4
192.168.10.19,10.0.0.85,104.4,5,224.8,TCP,6.9,5
10.2.0.62,172.16.1.94,55.4,5,856.2,UDP,13.7,13
10.1.0.130,192.168.2.168,79.1,9,235.8,TCP,21.8,8
192.168.10.148,10.0.0.80,50.4,4,1500.0,TCP,0.5,7
10.0.2.132,192.168.2.182,84.8,1,859.3,TCP,0.6,12
10.1.0.135,172.16.1.165,23.2,1,41.0,ICMP,35.3,2
10.1.0.15,10.0.1.201,118.7,2,243.1,UDP,7.9,1
10.0.50.14,10.0.0.222,342.8,2,732.8,TCP,9.1,6
10.1.0.131,192.168.1.6,199.0,9,601.6,TCP,11.9,12
192.168.10.32,192.168.1.139,325.8,3,720.9,TCP,85.8,2
192.168.100.221,192.168.2.89,10.1,1,156.1,UDP,7.1,1
192.168.50.40,10.0.0.227,156.7,2,40.0,UDP,12.3,4
192.168.10.215,192.168.2.232,72.2,1,299.3,UDP,13.4,1
192.168.50.195,10.0.1.118,376.5,3,1251.6,TCP,66.6,3
10.0.10.211,172.16.1.37,143.1,3,650.4,TCP,22.2,14
192.168.10.197,192.168.1.221,102.1,3,718.3,TCP,0.8,8
192.168.2.5,10.0.1.168,116.7,2,377.0,UDP,10.6,7
10.0.1.50,10.0.1.230,414.5,1,748.5,TCP,42.6,3
192.168.50.63,10.0.0.22,432.3,3,56.3,UDP,107.1,2
10.0.1.18,10.0.1.235,106.3,6,323.8,UDP,3.7,13
10.0.2.14,172.16.1.179,25.8,1,157.6,UDP,12.0,1
10.0.10.107,172.16.1.34,54.2,1,84.9,ICMP,10.9,1
192.168.50.70,172.16.1.28,87.6,8,354.2,TCP,5.6,13
10.0.1.122,10.0.1.144,341.3,6,210.2,ICMP,6.1,4
10.0.10.151,10.0.1.51,174.5,1,322.0,UDP,2.1,6
10.0.1.227,10.0.1.227,369.8,1,1381.0,UDP,80.5,4
10.2.0.99,10.0.0.67,59.8,8,768.9,TCP,41.1,13
10.2.0.141,192.168.1.88,584.4,2,1235.8,UDP,84.5,2
10.0.2.64,10.0.0.99,103.3,2,641.4,TCP,12.7,4
192.168.2.234,192.168.1.233,169.0,18,1176.7,TCP,26.7,4
10.0.2.218,10.0.1.55,58.9,5,1079.8,TCP,12.4,4
192.168.10.77,10.0.0.119,64.2,9,497.7,TCP,6.1,8
10.0.2.228,10.0.0.116,465.2,3,804.3,UDP,96.5,2
192.168.2.101,192.168.2.191,642.0,3,1341.4,UDP,53.1,4
192.168.1.61,192.168.2.72,103.2,5,1109.5,TCP,0.5,2
192.168.10.194,10.0.0.179,14.6,1,67.9,ICMP,6.2,1
192.168.50.188,10.0.0.52,59.2,9,1063.3,TCP,11.6,12
192.168.50.64,10.0.1.212,73.5,2,311.5,TCP,8.2,6
10.0.10.245,10.0.1.11,25.3,1,76.7,ICMP,13.4,1
10.1.0.88,192.168.1.126,26.6,6,1320.4,TCP,15.1,3
10.0.1.200,172.16.1.157,13.3,1,305.2,UDP,8.9,2
192.168.2.163,10.0.1.141,133.3,1,920.1,TCP,9.5,8
192.168.2.126,192.168.1.80,111.3,1,364.6,TCP,6.6,4
10.0.1.10,192.168.2.205,68.9,7,951.6,TCP,6.2,10
192.168.1.198,172.16.1.131,37.4,1,383.8,UDP,13.6,2
192.168.2.144,192.168.1.83,48.3,7,100.0,TCP,6.6,9
192.168.1.196,10.0.1.195,244.8,2,997.8,UDP,32.2,2
10.1.0.244,192.168.2.249,411.2,3,1250.5,TCP,72.8,4
10.2.0.116,10.0.0.223,106.1,8,525.2,TCP,6.3,1
10.1.0.172,192.168.2.126,247.2,9,638.8,UDP,10.2,9
192.168.10.4,192.168.1.110,146.5,2,1239.5,TCP,8.9,4
10.0.2.167,172.16.1.137,41.8,9,1029.5,UDP,32.8,10
192.168.1.96,10.0.1.4,16.1,1,78.4,ICMP,10.8,1
10.1.0.142,192.168.1.244,41.3,1,76.1,ICMP,14.4,2
192.168.10.104,10.0.0.230,29.1,3,777.3,TCP,35.2,10
192.168.2.109,192.168.2.80,49.1,9,632.8,TCP,1.1,1
10.0.100.157,10.0.0.56,2.6,1,74.5,UDP,1.0,1
192.168.1.94,172.16.1.148,72.6,7,1381.3,TCP,25.7,11
192.168.10.94,192.168.2.153,411.8,5,603.0,TCP,8.4,2
192.168.50.83,192.168.1.119,182.9,7,1500.0,UDP,29.8,6
10.0.2.191,172.16.1.204,87.7,7,718.9,TCP,26.9,13
192.168.10.31,10.0.0.25,365.1,5,1102.3,UDP,31.6,14
10.0.51.86,10.0.0.111,197.8,1,774.8,TCP,0.5,8
10.2.0.86,10.0.1.51,642.0,2,1355.9,UDP,74.3,2
10.0.1.76,10.0.1.251,81.3,4,1253.6,TCP,0.5,13
192.168.1.148,10.0.1.232,329.7,2,1122.7,TCP,29.0,1
192.168.10.97,192.168.1.113,58.2,8,806.7,UDP,29.1,13
10.0.10.171,192.168.2.5,170.4,2,220.2,UDP,9.8,7
192.168.2.178,172.16.1.10,70.7,1,100.0,TCP,27.6,4
10.1.0.70,10.0.1.31,42.2,9,890.1,TCP,16.3,13
10.0.10.10,172.16.1.33,29.3,6,1060.7,UDP,9.0,7
192.168.1.20,192.168.2.203,12.5,1,95.1,ICMP,9.4,2
192.168.2.253,192.168.2.249,74.4,2,261.4,UDP,10.2,3
192.168.2.210,10.0.0.78,117.0,23,1350.8,UDP,5.3,19
192.168.10.48,10.0.1.22,89.1,8,794.3,TCP,12.2,13
192.168.50.15,192.168.1.103,54.5,5,981.4,TCP,43.4,6
192.168.50.74,172.16.1.49,141.9,2,90.8,UDP,3.6,2
192.168.10.147,192.168.1.203,48.3,8,665.2,TCP,8.5,12
10.0.10.160,10.0.0.138,508.1,2,1074.4,TCP,1.5,14
10.2.0.247,192.168.2.98,79.1,1,1151.1,TCP,33.1,13
192.168.2.137,172.16.1.89,469.4,2,1215.8,TCP,59.8,4
10.0.1.232,10.0.1.137,894.0,3,335.9,TCP,13.5,6
10.0.10.75,172.16.1.141,74.9,7,502.5,TCP,4.6,3
192.168.2.17,192.168.1.171,352.7,5,1390.3,TCP,8.0,14
192.168.1.118,192.168.2.86,39.5,8,1105.2,UDP,32.2,9
10.2.0.160,10.0.0.112,144.1,2,260.6,UDP,4.2,7
10.2.0.93,192.168.1.189,145.0,7,876.0,TCP,1.3,7
192.168.10.182,10.0.0.218,16.7,7,577.2,UDP,36.2,10
10.2.0.191,192.168.2.87,35.2,1,1313.7,TCP,15.6,11
10.2.0.186,172.16.1.23,283.9,3,853.9,UDP,204.0,3
10.2.0.128,192.168.1.141,55.8,1,820.2,TCP,33.5,9
192.168.1.237,192.168.1.69,14.2,5,1290.1,TCP,13.9,13
10.1.0.102,172.16.1.67,647.4,1,1454.4,UDP,98.7,1
192.168.100.190,192.168.1.160,8.0,1,173.1,ICMP,4.7,1
10.0.50.169,192.168.1.139,361.1,3,337.6,TCP,4.5,4
10.2.0.150,192.168.2.93,145.4,2,40.0,UDP,8.4,6
10.2.0.234,10.0.0.113,1276.3,3,885.4,TCP,11.7,6
192.168.2.13,10.0.1.197,1571.4,1,788.7,TCP,13.0,7
192.168.1.220,10.0.0.21,51.5,1,257.9,UDP,13.6,4
10.0.1.109,192.168.2.105,113.3,4,437.9,TCP,2.9,13
10.0.2.140,172.16.1.170,26.9,8,560.3,TCP,18.1,14
192.168.10.213,172.16.1.188,1512.5,1,40.0,UDP,10.1,1
10.0.10.167,192.168.1.56,455.6,1,1243.8,UDP,87.9,4
10.1.0.67,10.0.0.69,149.7,5,120.1,TCP,12.8,5
10.0.50.48,192.168.1.53,322.8,4,1017.4,TCP,6.7,2
10.0.1.181,192.168.1.189,1743.3,2,1169.7,UDP,19.7,6
192.168.50.135,192.168.1.114,123.2,4,629.4,UDP,14.7,1
10.2.0.223,192.168.1.193,76.1,7,624.8,TCP,28.3,6
192.168.50.118,192.168.2.8,90.9,5,657.8,TCP,0.9,5
10.0.10.3,192.168.1.128,21.3,2,277.9,TCP,10.1,7
10.0.10.161,10.0.0.4,506.4,1,758.6,TCP,91.3,1
10.0.2.32,192.168.1.139,84.4,6,1236.9,TCP,37.4,4
192.168.50.149,192.168.1.147,59.0,1,86.9,ICMP,4.6,2
10.0.10.208,192.168.1.72,413.9,2,475.8,TCP,125.3,2
10.0.1.29,10.0.0.246,547.4,3,402.1,TCP,15.2,5
10.0.50.75,10.0.0.234,306.1,2,579.6,TCP,1.8,6
10.1.0.40,192.168.2.125,431.4,1,1171.4,TCP,85.1,1
192.168.50.100,10.0.0.157,478.2,1,1092.8,TCP,86.7,3
10.0.1.141,10.0.0.177,136.5,1,351.0,UDP,7.6,1
10.0.1.74,10.0.1.58,388.2,3,1079.7,TCP,54.2,1
192.168.1.39,172.16.1.188,60.7,7,558.5,TCP,16.1,3
192.168.2.65,10.0.0.182,424.3,1,1220.5,TCP,27.7,3
192.168.50.89,10.0.1.166,92.0,4,283.1,UDP,18.0,1
192.168.10.194,10.0.0.45,38.5,1,82.3,ICMP,40.0,2
10.2.0.60,192.168.1.88,22.9,7,458.0,UDP,11.9,6
10.0.2.88,10.0.1.45,435.0,1,1326.6,TCP,89.6,4
192.168.10.4,192.168.1.52,291.0,1,1392.0,TCP,46.7,3
10.0.2.171,192.168.1.10,262.2,1,882.5,UDP,90.3,2
192.168.1.80,10.0.1.206,513.4,2,891.2,TCP,95.0,3
10.0.1.244,10.0.0.92,450.3,2,1178.2,UDP,38.7,1
192.168.50.99,10.0.1.119,628.6,1,1500.0,TCP,42.5,3
10.1.0.88,192.168.2.169,113.9,2,1259.8,TCP,8.3,12
10.0.2.152,10.0.0.229,479.9,3,1500.0,TCP,206.4,3
10.0.100.159,192.168.2.109,3.9,1,175.2,UDP,9.8,1
10.0.10.45,172.16.1.34,452.8,2,679.8,TCP,56.3,1
10.0.10.88,10.0.0.125,37.7,1,53.7,ICMP,21.4,2
192.168.50.157,10.0.1.226,50.9,8,100.0,TCP,0.6,11
10.0.2.50,172.16.1.197,7.8,1,234.2,UDP,13.8,3
10.0.50.172,192.168.1.197,239.5,2,100.0,TCP,5.8,11
10.0.10.211,172.16.1.53,297.1,3,1434.9,TCP,69.7,4
192.168.10.66,172.16.1.188,127.2,3,880.4,TCP,5.3,10
192.168.10.201,192.168.1.134,350.3,2,1296.8,TCP,48.5,2
192.168.50.18,172.16.1.237,38.5,5,1177.9,UDP,8.4,10
192.168.50.105,192.168.2.53,266.7,2,825.4,UDP,32.7,6
10.1.0.223,192.168.2.241,181.0,2,228.8,UDP,10.9,1
10.1.0.110,192.168.1.66,514.9,1,1060.9,UDP,49.0,3
192.168.1.116,172.16.1.36,52.6,3,656.5,TCP,4.8,13
192.168.50.141,172.16.1.216,403.1,1,1009.4,TCP,80.8,1
10.0.1.224,192.168.1.185,535.7,4,589.9,TCP,249.7,1
10.0.1.147,192.168.1.232,363.9,1,876.7,UDP,11.3,9
